timestep,episode,reward,max_x_pos,flag_get,deaths,frames,time_left
5000,0,225.0,322,0,0,213,358
5000,1,225.0,322,0,0,213,358
5000,2,225.0,322,0,0,213,358
5000,3,225.0,322,0,0,213,358
5000,4,225.0,322,0,0,213,358
10000,0,225.0,322,0,0,213,358
10000,1,225.0,322,0,0,213,358
10000,2,225.0,322,0,0,213,358
10000,3,225.0,322,0,0,213,358
10000,4,225.0,322,0,0,213,358
15000,0,225.0,322,0,0,213,358
15000,1,225.0,322,0,0,213,358
15000,2,225.0,322,0,0,213,358
15000,3,225.0,322,0,0,213,358
15000,4,225.0,322,0,0,213,358
20000,0,225.0,322,0,0,213,358
20000,1,225.0,322,0,0,213,358
20000,2,225.0,322,0,0,213,358
20000,3,225.0,322,0,0,213,358
20000,4,225.0,322,0,0,213,358
25000,0,225.0,322,0,0,213,358
25000,1,225.0,322,0,0,213,358
25000,2,225.0,322,0,0,213,358
25000,3,225.0,322,0,0,213,358
25000,4,225.0,322,0,0,213,358
30000,0,225.0,322,0,0,213,358
30000,1,225.0,322,0,0,213,358
30000,2,225.0,322,0,0,213,358
30000,3,225.0,322,0,0,213,358
30000,4,225.0,322,0,0,213,358
35000,0,225.0,322,0,0,213,358
35000,1,225.0,322,0,0,213,358
35000,2,225.0,322,0,0,213,358
35000,3,225.0,322,0,0,213,358
35000,4,225.0,322,0,0,213,358
40000,0,225.0,322,0,0,213,358
40000,1,225.0,322,0,0,213,358
40000,2,225.0,322,0,0,213,358
40000,3,225.0,322,0,0,213,358
40000,4,225.0,322,0,0,213,358
45000,0,225.0,322,0,0,213,358
45000,1,225.0,322,0,0,213,358
45000,2,225.0,322,0,0,213,358
45000,3,225.0,322,0,0,213,358
45000,4,225.0,322,0,0,213,358
50000,0,225.0,322,0,0,213,358
50000,1,225.0,322,0,0,213,358
50000,2,225.0,322,0,0,213,358
50000,3,225.0,322,0,0,213,358
50000,4,225.0,322,0,0,213,358
55000,0,225.0,322,0,0,213,358
55000,1,225.0,322,0,0,213,358
55000,2,225.0,322,0,0,213,358
55000,3,225.0,322,0,0,213,358
55000,4,225.0,322,0,0,213,358
