timestep,episode,reward,max_x_pos,flag_get,deaths,frames,time_left
5000,0,223.0,323,0,0,224,356
5000,1,223.0,323,0,0,224,356
5000,2,223.0,323,0,0,224,356
5000,3,223.0,323,0,0,224,356
5000,4,223.0,323,0,0,224,356
10000,0,226.0,322,0,0,209,359
10000,1,226.0,322,0,0,209,359
10000,2,226.0,322,0,0,209,359
10000,3,226.0,322,0,0,209,359
10000,4,226.0,322,0,0,209,359
15000,0,226.0,322,0,0,209,359
15000,1,226.0,322,0,0,209,359
15000,2,226.0,322,0,0,209,359
15000,3,226.0,322,0,0,209,359
15000,4,226.0,322,0,0,209,359
20000,0,226.0,322,0,0,209,359
20000,1,226.0,322,0,0,209,359
20000,2,226.0,322,0,0,209,359
20000,3,226.0,322,0,0,209,359
20000,4,226.0,322,0,0,209,359
25000,0,399.0,466,0,0,50,391
25000,1,399.0,466,0,0,50,391
25000,2,399.0,466,0,0,50,391
25000,3,399.0,466,0,0,50,391
25000,4,399.0,466,0,0,50,391
30000,0,226.0,322,0,0,209,359
30000,1,226.0,322,0,0,209,359
30000,2,226.0,322,0,0,209,359
30000,3,226.0,322,0,0,209,359
30000,4,226.0,322,0,0,209,359
35000,0,226.0,322,0,0,209,359
35000,1,226.0,322,0,0,209,359
35000,2,226.0,322,0,0,209,359
35000,3,226.0,322,0,0,209,359
35000,4,226.0,322,0,0,209,359
40000,0,226.0,322,0,0,209,359
40000,1,226.0,322,0,0,209,359
40000,2,226.0,322,0,0,209,359
40000,3,226.0,322,0,0,209,359
40000,4,226.0,322,0,0,209,359
45000,0,226.0,322,0,0,209,359
45000,1,226.0,322,0,0,209,359
45000,2,226.0,322,0,0,209,359
45000,3,226.0,322,0,0,209,359
45000,4,226.0,322,0,0,209,359
50000,0,226.0,322,0,0,209,359
50000,1,226.0,322,0,0,209,359
50000,2,226.0,322,0,0,209,359
50000,3,226.0,322,0,0,209,359
50000,4,226.0,322,0,0,209,359
55000,0,226.0,322,0,0,209,359
55000,1,226.0,322,0,0,209,359
55000,2,226.0,322,0,0,209,359
55000,3,226.0,322,0,0,209,359
55000,4,226.0,322,0,0,209,359
60000,0,226.0,322,0,0,209,359
60000,1,226.0,322,0,0,209,359
60000,2,226.0,322,0,0,209,359
60000,3,226.0,322,0,0,209,359
60000,4,226.0,322,0,0,209,359
65000,0,226.0,322,0,0,209,359
65000,1,226.0,322,0,0,209,359
65000,2,226.0,322,0,0,209,359
65000,3,226.0,322,0,0,209,359
65000,4,226.0,322,0,0,209,359
70000,0,226.0,322,0,0,209,359
70000,1,226.0,322,0,0,209,359
70000,2,226.0,322,0,0,209,359
70000,3,226.0,322,0,0,209,359
70000,4,226.0,322,0,0,209,359
75000,0,1225.0,1306,0,0,118,377
75000,1,1225.0,1306,0,0,118,377
75000,2,1225.0,1306,0,0,118,377
75000,3,1225.0,1306,0,0,118,377
75000,4,1225.0,1306,0,0,118,377
80000,0,396.0,462,0,0,51,390
80000,1,396.0,462,0,0,51,390
80000,2,396.0,462,0,0,51,390
80000,3,396.0,462,0,0,51,390
80000,4,396.0,462,0,0,51,390
85000,0,226.0,322,0,0,209,359
85000,1,226.0,322,0,0,209,359
85000,2,226.0,322,0,0,209,359
85000,3,226.0,322,0,0,209,359
85000,4,226.0,322,0,0,209,359
90000,0,379.0,445,0,0,59,389
90000,1,379.0,445,0,0,59,389
90000,2,379.0,445,0,0,59,389
90000,3,379.0,445,0,0,59,389
90000,4,379.0,445,0,0,59,389
95000,0,226.0,322,0,0,209,359
95000,1,226.0,322,0,0,209,359
95000,2,226.0,322,0,0,209,359
95000,3,226.0,322,0,0,209,359
95000,4,226.0,322,0,0,209,359
100000,0,226.0,322,0,0,209,359
100000,1,226.0,322,0,0,209,359
100000,2,226.0,322,0,0,209,359
100000,3,226.0,322,0,0,209,359
100000,4,226.0,322,0,0,209,359
105000,0,1223.0,1305,0,0,122,376
105000,1,1223.0,1305,0,0,122,376
105000,2,1223.0,1305,0,0,122,376
105000,3,1223.0,1305,0,0,122,376
105000,4,1223.0,1305,0,0,122,376
110000,0,396.0,462,0,0,51,390
110000,1,396.0,462,0,0,51,390
110000,2,396.0,462,0,0,51,390
110000,3,396.0,462,0,0,51,390
110000,4,396.0,462,0,0,51,390
115000,0,393.0,460,0,0,55,390
115000,1,393.0,460,0,0,55,390
115000,2,393.0,460,0,0,55,390
115000,3,393.0,460,0,0,55,390
115000,4,393.0,460,0,0,55,390
120000,0,477.0,544,0,0,54,390
120000,1,477.0,544,0,0,54,390
120000,2,477.0,544,0,0,54,390
120000,3,477.0,544,0,0,54,390
120000,4,477.0,544,0,0,54,390
125000,0,406.0,472,0,0,47,391
125000,1,406.0,472,0,0,47,391
125000,2,406.0,472,0,0,47,391
125000,3,406.0,472,0,0,47,391
125000,4,406.0,472,0,0,47,391
130000,0,469.0,536,0,0,59,389
130000,1,469.0,536,0,0,59,389
130000,2,469.0,536,0,0,59,389
130000,3,469.0,536,0,0,59,389
130000,4,469.0,536,0,0,59,389
135000,0,225.0,322,0,0,210,358
135000,1,225.0,322,0,0,210,358
135000,2,225.0,322,0,0,210,358
135000,3,225.0,322,0,0,210,358
135000,4,225.0,322,0,0,210,358
140000,0,225.0,322,0,0,211,358
140000,1,225.0,322,0,0,211,358
140000,2,225.0,322,0,0,211,358
140000,3,225.0,322,0,0,211,358
140000,4,225.0,322,0,0,211,358
145000,0,405.0,470,0,0,43,392
145000,1,405.0,470,0,0,43,392
145000,2,405.0,470,0,0,43,392
145000,3,405.0,470,0,0,43,392
145000,4,405.0,470,0,0,43,392
150000,0,481.0,550,0,0,62,388
150000,1,481.0,550,0,0,62,388
150000,2,481.0,550,0,0,62,388
150000,3,481.0,550,0,0,62,388
150000,4,481.0,550,0,0,62,388
155000,0,469.0,536,0,0,59,389
155000,1,469.0,536,0,0,59,389
155000,2,469.0,536,0,0,59,389
155000,3,469.0,536,0,0,59,389
155000,4,469.0,536,0,0,59,389
160000,0,405.0,470,0,0,44,392
160000,1,405.0,470,0,0,44,392
160000,2,405.0,470,0,0,44,392
160000,3,405.0,470,0,0,44,392
160000,4,405.0,470,0,0,44,392
165000,0,475.0,544,0,0,61,388
165000,1,475.0,544,0,0,61,388
165000,2,475.0,544,0,0,61,388
165000,3,475.0,544,0,0,61,388
165000,4,475.0,544,0,0,61,388
170000,0,478.0,547,0,0,62,388
170000,1,478.0,547,0,0,62,388
170000,2,478.0,547,0,0,62,388
170000,3,478.0,547,0,0,62,388
170000,4,478.0,547,0,0,62,388
175000,0,1225.0,1305,0,0,114,378
175000,1,1225.0,1305,0,0,114,378
175000,2,1225.0,1305,0,0,114,378
175000,3,1225.0,1305,0,0,114,378
175000,4,1225.0,1305,0,0,114,378
180000,0,211.0,322,0,0,284,344
180000,1,211.0,322,0,0,284,344
180000,2,211.0,322,0,0,284,344
180000,3,211.0,322,0,0,284,344
180000,4,211.0,322,0,0,284,344
185000,0,225.0,322,0,0,214,358
185000,1,225.0,322,0,0,214,358
185000,2,225.0,322,0,0,214,358
185000,3,225.0,322,0,0,214,358
185000,4,225.0,322,0,0,214,358
190000,0,225.0,322,0,0,214,358
190000,1,225.0,322,0,0,214,358
190000,2,225.0,322,0,0,214,358
190000,3,225.0,322,0,0,214,358
190000,4,225.0,322,0,0,214,358
195000,0,225.0,322,0,0,214,358
195000,1,225.0,322,0,0,214,358
195000,2,225.0,322,0,0,214,358
195000,3,225.0,322,0,0,214,358
195000,4,225.0,322,0,0,214,358
200000,0,225.0,322,0,0,214,358
200000,1,225.0,322,0,0,214,358
200000,2,225.0,322,0,0,214,358
200000,3,225.0,322,0,0,214,358
200000,4,225.0,322,0,0,214,358
205000,0,211.0,322,0,0,284,344
205000,1,211.0,322,0,0,284,344
205000,2,211.0,322,0,0,284,344
205000,3,211.0,322,0,0,284,344
205000,4,211.0,322,0,0,284,344
210000,0,471.0,538,0,0,52,390
210000,1,471.0,538,0,0,52,390
210000,2,471.0,538,0,0,52,390
210000,3,471.0,538,0,0,52,390
210000,4,471.0,538,0,0,52,390
215000,0,225.0,322,0,0,213,358
215000,1,225.0,322,0,0,213,358
215000,2,225.0,322,0,0,213,358
215000,3,225.0,322,0,0,213,358
215000,4,225.0,322,0,0,213,358
220000,0,225.0,322,0,0,213,358
220000,1,225.0,322,0,0,213,358
220000,2,225.0,322,0,0,213,358
220000,3,225.0,322,0,0,213,358
220000,4,225.0,322,0,0,213,358
225000,0,225.0,322,0,0,213,358
225000,1,225.0,322,0,0,213,358
225000,2,225.0,322,0,0,213,358
225000,3,225.0,322,0,0,213,358
225000,4,225.0,322,0,0,213,358
230000,0,225.0,322,0,0,213,358
230000,1,225.0,322,0,0,213,358
230000,2,225.0,322,0,0,213,358
230000,3,225.0,322,0,0,213,358
230000,4,225.0,322,0,0,213,358
235000,0,225.0,322,0,0,213,358
235000,1,225.0,322,0,0,213,358
235000,2,225.0,322,0,0,213,358
235000,3,225.0,322,0,0,213,358
235000,4,225.0,322,0,0,213,358
240000,0,225.0,322,0,0,213,358
240000,1,225.0,322,0,0,213,358
240000,2,225.0,322,0,0,213,358
240000,3,225.0,322,0,0,213,358
240000,4,225.0,322,0,0,213,358
245000,0,455.0,535,0,0,124,376
245000,1,455.0,535,0,0,124,376
245000,2,455.0,535,0,0,124,376
245000,3,455.0,535,0,0,124,376
245000,4,455.0,535,0,0,124,376
250000,0,225.0,322,0,0,213,358
250000,1,225.0,322,0,0,213,358
250000,2,225.0,322,0,0,213,358
250000,3,225.0,322,0,0,213,358
250000,4,225.0,322,0,0,213,358
255000,0,225.0,322,0,0,213,358
255000,1,225.0,322,0,0,213,358
255000,2,225.0,322,0,0,213,358
255000,3,225.0,322,0,0,213,358
255000,4,225.0,322,0,0,213,358
260000,0,225.0,322,0,0,213,358
260000,1,225.0,322,0,0,213,358
260000,2,225.0,322,0,0,213,358
260000,3,225.0,322,0,0,213,358
260000,4,225.0,322,0,0,213,358
265000,0,225.0,322,0,0,213,358
265000,1,225.0,322,0,0,213,358
265000,2,225.0,322,0,0,213,358
265000,3,225.0,322,0,0,213,358
265000,4,225.0,322,0,0,213,358
270000,0,225.0,322,0,0,213,358
270000,1,225.0,322,0,0,213,358
270000,2,225.0,322,0,0,213,358
270000,3,225.0,322,0,0,213,358
270000,4,225.0,322,0,0,213,358
275000,0,225.0,322,0,0,213,358
275000,1,225.0,322,0,0,213,358
