timestep,episode,reward,max_x_pos,flag_get,deaths,frames,time_left
10000,0,252.0,315,0,0,27,395
10000,1,252.0,315,0,0,27,395
10000,2,252.0,315,0,0,27,395
10000,3,252.0,315,0,0,27,395
10000,4,252.0,315,0,0,27,395
20000,0,252.0,315,0,0,27,395
20000,1,252.0,315,0,0,27,395
20000,2,252.0,315,0,0,27,395
20000,3,252.0,315,0,0,27,395
20000,4,252.0,315,0,0,27,395
30000,0,252.0,315,0,0,27,395
30000,1,252.0,315,0,0,27,395
30000,2,252.0,315,0,0,27,395
30000,3,252.0,315,0,0,27,395
30000,4,252.0,315,0,0,27,395
40000,0,250.0,314,0,0,30,394
40000,1,250.0,314,0,0,30,394
40000,2,250.0,314,0,0,30,394
40000,3,250.0,314,0,0,30,394
40000,4,250.0,314,0,0,30,394
50000,0,231.0,296,0,0,40,392
50000,1,231.0,296,0,0,40,392
50000,2,231.0,296,0,0,40,392
50000,3,231.0,296,0,0,40,392
50000,4,231.0,296,0,0,40,392
60000,0,231.0,296,0,0,40,392
60000,1,231.0,296,0,0,40,392
60000,2,231.0,296,0,0,40,392
60000,3,231.0,296,0,0,40,392
60000,4,231.0,296,0,0,40,392
70000,0,231.0,296,0,0,40,392
70000,1,231.0,296,0,0,40,392
70000,2,231.0,296,0,0,40,392
70000,3,231.0,296,0,0,40,392
70000,4,231.0,296,0,0,40,392
80000,0,231.0,296,0,0,40,392
80000,1,231.0,296,0,0,40,392
80000,2,231.0,296,0,0,40,392
80000,3,231.0,296,0,0,40,392
80000,4,231.0,296,0,0,40,392
90000,0,231.0,296,0,0,40,392
90000,1,231.0,296,0,0,40,392
90000,2,231.0,296,0,0,40,392
90000,3,231.0,296,0,0,40,392
90000,4,231.0,296,0,0,40,392
100000,0,-21.0,434,0,0,2005,0
100000,1,-21.0,434,0,0,2005,0
100000,2,-21.0,434,0,0,2005,0
100000,3,-21.0,434,0,0,2005,0
100000,4,-21.0,434,0,0,2005,0
110000,0,-21.0,434,0,0,2005,0
110000,1,-21.0,434,0,0,2005,0
110000,2,-21.0,434,0,0,2005,0
110000,3,-21.0,434,0,0,2005,0
110000,4,-21.0,434,0,0,2005,0
120000,0,231.0,296,0,0,40,392
120000,1,231.0,296,0,0,40,392
120000,2,231.0,296,0,0,40,392
120000,3,231.0,296,0,0,40,392
120000,4,231.0,296,0,0,40,392
130000,0,232.0,297,0,0,40,393
130000,1,232.0,297,0,0,40,393
130000,2,232.0,297,0,0,40,393
130000,3,232.0,297,0,0,40,393
130000,4,232.0,297,0,0,40,393
140000,0,232.0,297,0,0,40,393
140000,1,232.0,297,0,0,40,393
140000,2,232.0,297,0,0,40,393
140000,3,232.0,297,0,0,40,393
140000,4,232.0,297,0,0,40,393
150000,0,248.0,312,0,0,35,394
150000,1,248.0,312,0,0,35,394
150000,2,248.0,312,0,0,35,394
150000,3,248.0,312,0,0,35,394
150000,4,248.0,312,0,0,35,394
160000,0,247.0,311,0,0,34,394
160000,1,247.0,311,0,0,34,394
160000,2,247.0,311,0,0,34,394
160000,3,247.0,311,0,0,34,394
160000,4,247.0,311,0,0,34,394
170000,0,252.0,315,0,0,27,395
170000,1,252.0,315,0,0,27,395
170000,2,252.0,315,0,0,27,395
170000,3,252.0,315,0,0,27,395
170000,4,252.0,315,0,0,27,395
180000,0,252.0,315,0,0,27,395
180000,1,252.0,315,0,0,27,395
180000,2,252.0,315,0,0,27,395
180000,3,252.0,315,0,0,27,395
180000,4,252.0,315,0,0,27,395
190000,0,252.0,315,0,0,27,395
190000,1,252.0,315,0,0,27,395
190000,2,252.0,315,0,0,27,395
190000,3,252.0,315,0,0,27,395
190000,4,252.0,315,0,0,27,395
200000,0,252.0,315,0,0,27,395
200000,1,252.0,315,0,0,27,395
200000,2,252.0,315,0,0,27,395
200000,3,252.0,315,0,0,27,395
200000,4,252.0,315,0,0,27,395
210000,0,252.0,315,0,0,27,395
210000,1,252.0,315,0,0,27,395
210000,2,252.0,315,0,0,27,395
210000,3,252.0,315,0,0,27,395
210000,4,252.0,315,0,0,27,395
220000,0,252.0,315,0,0,27,395
220000,1,252.0,315,0,0,27,395
220000,2,252.0,315,0,0,27,395
220000,3,252.0,315,0,0,27,395
220000,4,252.0,315,0,0,27,395
230000,0,252.0,315,0,0,27,395
230000,1,252.0,315,0,0,27,395
230000,2,252.0,315,0,0,27,395
230000,3,252.0,315,0,0,27,395
230000,4,252.0,315,0,0,27,395
240000,0,252.0,315,0,0,27,395
240000,1,252.0,315,0,0,27,395
240000,2,252.0,315,0,0,27,395
240000,3,252.0,315,0,0,27,395
240000,4,252.0,315,0,0,27,395
250000,0,252.0,315,0,0,27,395
250000,1,252.0,315,0,0,27,395
250000,2,252.0,315,0,0,27,395
250000,3,252.0,315,0,0,27,395
250000,4,252.0,315,0,0,27,395
260000,0,252.0,315,0,0,27,395
260000,1,252.0,315,0,0,27,395
260000,2,252.0,315,0,0,27,395
260000,3,252.0,315,0,0,27,395
260000,4,252.0,315,0,0,27,395
270000,0,252.0,315,0,0,27,395
270000,1,252.0,315,0,0,27,395
270000,2,252.0,315,0,0,27,395
270000,3,252.0,315,0,0,27,395
270000,4,252.0,315,0,0,27,395
280000,0,252.0,315,0,0,27,395
280000,1,252.0,315,0,0,27,395
280000,2,252.0,315,0,0,27,395
280000,3,252.0,315,0,0,27,395
280000,4,252.0,315,0,0,27,395
290000,0,-21.0,434,0,0,2005,0
290000,1,-21.0,434,0,0,2005,0
290000,2,-21.0,434,0,0,2005,0
290000,3,-21.0,434,0,0,2005,0
290000,4,-21.0,434,0,0,2005,0
300000,0,248.0,312,0,0,35,394
300000,1,248.0,312,0,0,35,394
300000,2,248.0,312,0,0,35,394
300000,3,248.0,312,0,0,35,394
300000,4,248.0,312,0,0,35,394
310000,0,-21.0,434,0,0,2005,0
310000,1,-21.0,434,0,0,2005,0
310000,2,-21.0,434,0,0,2005,0
310000,3,-21.0,434,0,0,2005,0
310000,4,-21.0,434,0,0,2005,0
320000,0,-21.0,434,0,0,2005,0
320000,1,-21.0,434,0,0,2005,0
320000,2,-21.0,434,0,0,2005,0
320000,3,-21.0,434,0,0,2005,0
320000,4,-21.0,434,0,0,2005,0
330000,0,-21.0,434,0,0,2005,0
330000,1,-21.0,434,0,0,2005,0
330000,2,-21.0,434,0,0,2005,0
330000,3,-21.0,434,0,0,2005,0
330000,4,-21.0,434,0,0,2005,0
340000,0,-21.0,434,0,0,2005,0
340000,1,-21.0,434,0,0,2005,0
340000,2,-21.0,434,0,0,2005,0
340000,3,-21.0,434,0,0,2005,0
340000,4,-21.0,434,0,0,2005,0
350000,0,237.0,302,0,0,36,393
350000,1,237.0,302,0,0,36,393
350000,2,237.0,302,0,0,36,393
350000,3,237.0,302,0,0,36,393
350000,4,237.0,302,0,0,36,393
360000,0,-21.0,434,0,0,2005,0
360000,1,-21.0,434,0,0,2005,0
360000,2,-21.0,434,0,0,2005,0
360000,3,-21.0,434,0,0,2005,0
360000,4,-21.0,434,0,0,2005,0
370000,0,-21.0,434,0,0,2005,0
370000,1,-21.0,434,0,0,2005,0
370000,2,-21.0,434,0,0,2005,0
370000,3,-21.0,434,0,0,2005,0
370000,4,-21.0,434,0,0,2005,0
380000,0,-21.0,434,0,0,2005,0
380000,1,-21.0,434,0,0,2005,0
380000,2,-21.0,434,0,0,2005,0
380000,3,-21.0,434,0,0,2005,0
380000,4,-21.0,434,0,0,2005,0
390000,0,-21.0,434,0,0,2005,0
390000,1,-21.0,434,0,0,2005,0
390000,2,-21.0,434,0,0,2005,0
390000,3,-21.0,434,0,0,2005,0
390000,4,-21.0,434,0,0,2005,0
400000,0,-21.0,434,0,0,2005,0
400000,1,-21.0,434,0,0,2005,0
400000,2,-21.0,434,0,0,2005,0
400000,3,-21.0,434,0,0,2005,0
400000,4,-21.0,434,0,0,2005,0
410000,0,250.0,314,0,0,30,394
410000,1,250.0,314,0,0,30,394
410000,2,250.0,314,0,0,30,394
410000,3,250.0,314,0,0,30,394
410000,4,250.0,314,0,0,30,394
420000,0,250.0,314,0,0,30,394
420000,1,250.0,314,0,0,30,394
420000,2,250.0,314,0,0,30,394
420000,3,250.0,314,0,0,30,394
420000,4,250.0,314,0,0,30,394
430000,0,250.0,314,0,0,30,394
430000,1,250.0,314,0,0,30,394
430000,2,250.0,314,0,0,30,394
430000,3,250.0,314,0,0,30,394
430000,4,250.0,314,0,0,30,394
440000,0,250.0,314,0,0,30,394
440000,1,250.0,314,0,0,30,394
440000,2,250.0,314,0,0,30,394
440000,3,250.0,314,0,0,30,394
440000,4,250.0,314,0,0,30,394
450000,0,250.0,314,0,0,30,394
450000,1,250.0,314,0,0,30,394
450000,2,250.0,314,0,0,30,394
450000,3,250.0,314,0,0,30,394
450000,4,250.0,314,0,0,30,394
