nohup: ignoring input
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Python : 3.10.18
PyTorch: 2.4.1+cu121 | CUDA: True
GPU    : NVIDIA GeForce RTX 4070 Laptop GPU
VRAM   : 8.2 GB

Profile         : full
Algos           : ['PPO']
Stages          : ['1-1', '1-2', '4-1', '8-1']
Seeds           : [42, 123, 2024]
Total timesteps : 500,000
Total treinos   : 12
Reward shaping  : não
Output em       : /home/murilo/Documents/academico/unesp_cc/repos/unesp-paper-deep-reinforcement-learning-platform-2d-games/mario_drl_results


======================================================================
[1/12] PPO | stage 1-1 | seed 42
======================================================================

► [PPO_stage1-1_seed42] treinando (500,000 timesteps restantes, n_envs=8)
  [eval @ 420,000] reward= -455.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 425,000] reward= -455.00± 0.00  completion=0%  max_x_avg=42
  [eval @ 430,000] reward= -455.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 435,000] reward=   -3.00± 0.00  completion=0%  max_x_avg=189
  [eval @ 440,000] reward= +231.00± 0.00  completion=0%  max_x_avg=296
  [eval @ 445,000] reward=  -21.00± 0.00  completion=0%  max_x_avg=434
  [eval @ 450,000] reward=  -21.00± 0.00  completion=0%  max_x_avg=434
  [eval @ 455,000] reward= +139.00± 0.00  completion=0%  max_x_avg=594
  [eval @ 460,000] reward= +231.00± 0.00  completion=0%  max_x_avg=296
  [eval @ 465,000] reward= +231.00± 0.00  completion=0%  max_x_avg=296
  [eval @ 470,000] reward= +231.00± 0.00  completion=0%  max_x_avg=296
  [eval @ 475,000] reward= +231.00± 0.00  completion=0%  max_x_avg=296
  [eval @ 480,000] reward= +231.00± 0.00  completion=0%  max_x_avg=296
  [eval @ 485,000] reward=  -21.00± 0.00  completion=0%  max_x_avg=435
  [eval @ 490,000] reward=  -21.00± 0.00  completion=0%  max_x_avg=434
  [eval @ 495,000] reward= +252.00± 0.00  completion=0%  max_x_avg=315
  [eval @ 500,000] reward= +252.00± 0.00  completion=0%  max_x_avg=315
 100% ━━━━━━━━━━━━━━━━━━━━━━━━ 500,736/500,000  [ 1:06:45 < 0:00:00 , 273 it/s ]
✓ [PPO_stage1-1_seed2024] concluído em 66.8 min — modelo: /home/murilo/Documents/academico/unesp_cc/repos/unesp-paper-deep-reinforcement-learning-platform-2d-games/mario_drl_results/models/PPO_stage1-1_seed2024.zip

======================================================================
[4/12] PPO | stage 1-2 | seed 42
======================================================================

► [PPO_stage1-2_seed42] treinando (500,000 timesteps restantes, n_envs=8)
  [eval @   5,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  10,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  15,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  20,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  25,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  30,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @  35,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  40,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  45,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  50,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  55,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  60,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  65,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  70,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  75,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  80,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @  85,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  90,000] reward= -197.00± 0.00  completion=0%  max_x_avg=259
  [eval @  95,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 100,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 105,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 110,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 115,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 120,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 125,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 130,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 135,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 140,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 145,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 150,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 155,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 160,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 165,000] reward= -197.00± 0.00  completion=0%  max_x_avg=258
  [eval @ 170,000] reward= -165.00± 0.00  completion=0%  max_x_avg=290
  [eval @ 175,000] reward= -197.00± 0.00  completion=0%  max_x_avg=258
  [eval @ 180,000] reward= +133.00± 0.00  completion=0%  max_x_avg=194
  [eval @ 185,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 190,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 195,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 200,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 205,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 210,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 215,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 220,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 225,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 230,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 235,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 240,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 245,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 250,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 255,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 260,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 265,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 270,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 275,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 280,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 285,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 290,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 295,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 300,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 305,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 310,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 315,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 320,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 325,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 330,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 335,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 340,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 345,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 350,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 355,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 360,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 365,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 370,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 375,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 380,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 385,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 390,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 395,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 400,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 405,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 410,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 415,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 420,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 425,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 430,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 435,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 440,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 445,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 450,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 455,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 460,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 465,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 470,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 475,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 480,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 485,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 490,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 495,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 500,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
 100% ━━━━━━━━━━━━━━━━━━━━━━━━ 500,736/500,000  [ 0:28:29 < 0:00:00 , 410 it/s ]
✓ [PPO_stage1-2_seed42] concluído em 28.5 min — modelo: /home/murilo/Documents/academico/unesp_cc/repos/unesp-paper-deep-reinforcement-learning-platform-2d-games/mario_drl_results/models/PPO_stage1-2_seed42.zip

======================================================================
[5/12] PPO | stage 1-2 | seed 123
======================================================================

► [PPO_stage1-2_seed123] treinando (500,000 timesteps restantes, n_envs=8)
  [eval @   5,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  10,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @  15,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  20,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  25,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  30,000] reward=  -58.00± 0.00  completion=0%  max_x_avg=39
  [eval @  35,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @  40,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  45,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  50,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  55,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  60,000] reward= -165.00± 0.00  completion=0%  max_x_avg=290
  [eval @  65,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  70,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  75,000] reward= -133.00± 0.00  completion=0%  max_x_avg=322
  [eval @  80,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  85,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  90,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  95,000] reward= +196.00± 0.00  completion=0%  max_x_avg=259
  [eval @ 100,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 105,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 110,000] reward=  -58.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 115,000] reward=  -58.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 120,000] reward=  -58.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 125,000] reward=  -58.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 130,000] reward=  -58.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 135,000] reward=  -58.00± 0.00  completion=0%  max_x_avg=39
  [eval @ 140,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 145,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 150,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 155,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 160,000] reward=   +4.00± 0.00  completion=0%  max_x_avg=72
  [eval @ 165,000] reward=   -2.00± 0.00  completion=0%  max_x_avg=66
  [eval @ 170,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 175,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 180,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 185,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 190,000] reward= +120.00± 0.00  completion=0%  max_x_avg=182
  [eval @ 195,000] reward= +136.00± 0.00  completion=0%  max_x_avg=197
  [eval @ 200,000] reward= -165.00± 0.00  completion=0%  max_x_avg=291
  [eval @ 205,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 210,000] reward= +116.00± 0.00  completion=0%  max_x_avg=178
  [eval @ 215,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 220,000] reward= +611.00± 0.00  completion=0%  max_x_avg=680
  [eval @ 225,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 230,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 235,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 240,000] reward= +126.00± 0.00  completion=0%  max_x_avg=188
  [eval @ 245,000] reward= +110.00± 0.00  completion=0%  max_x_avg=172
  [eval @ 250,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 255,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 260,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 265,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 270,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 275,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 280,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 285,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 290,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 295,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 300,000] reward= +122.00± 0.00  completion=0%  max_x_avg=184
  [eval @ 305,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 310,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 315,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 320,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 325,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 330,000] reward=   -2.00± 0.00  completion=0%  max_x_avg=66
  [eval @ 335,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 340,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 345,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 350,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 355,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 360,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 365,000] reward=  +59.00± 0.00  completion=0%  max_x_avg=141
  [eval @ 370,000] reward=  +94.00± 0.00  completion=0%  max_x_avg=158
  [eval @ 375,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 380,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 385,000] reward=  +97.00± 0.00  completion=0%  max_x_avg=160
  [eval @ 390,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 395,000] reward= +129.00± 0.00  completion=0%  max_x_avg=191
  [eval @ 400,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 405,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 410,000] reward= +133.00± 0.00  completion=0%  max_x_avg=193
  [eval @ 415,000] reward= +133.00± 0.00  completion=0%  max_x_avg=193
  [eval @ 420,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 425,000] reward=  +41.00± 0.00  completion=0%  max_x_avg=106
  [eval @ 430,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 435,000] reward= +133.00± 0.00  completion=0%  max_x_avg=193
  [eval @ 440,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 445,000] reward=  -23.00± 0.00  completion=0%  max_x_avg=47
  [eval @ 450,000] reward= -165.00± 0.00  completion=0%  max_x_avg=291
  [eval @ 455,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 460,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 465,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 470,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 475,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 480,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 485,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 490,000] reward= -165.00± 0.00  completion=0%  max_x_avg=290
  [eval @ 495,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 500,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
 100% ━━━━━━━━━━━━━━━━━━━━━━━━ 500,736/500,000  [ 0:30:09 < 0:00:00 , 412 it/s ]
✓ [PPO_stage1-2_seed123] concluído em 30.2 min — modelo: /home/murilo/Documents/academico/unesp_cc/repos/unesp-paper-deep-reinforcement-learning-platform-2d-games/mario_drl_results/models/PPO_stage1-2_seed123.zip

======================================================================
[6/12] PPO | stage 1-2 | seed 2024
======================================================================

► [PPO_stage1-2_seed2024] treinando (500,000 timesteps restantes, n_envs=8)
  [eval @   5,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  10,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  15,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @  20,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  25,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  30,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  35,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  40,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @  45,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  50,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  55,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @  60,000] reward=  -58.00± 0.00  completion=0%  max_x_avg=39
  [eval @  65,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @  70,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @  75,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @  80,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  85,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @  90,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @  95,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 100,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 105,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 110,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 115,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 120,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 125,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 130,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 135,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 140,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 145,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 150,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 155,000] reward= -165.00± 0.00  completion=0%  max_x_avg=290
  [eval @ 160,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 165,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 170,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 175,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 180,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 185,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 190,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 195,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 200,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 205,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 210,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 215,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 220,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 225,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 230,000] reward=  -23.00± 0.00  completion=0%  max_x_avg=47
  [eval @ 235,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 240,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 245,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 250,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 255,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 260,000] reward= -197.00± 0.00  completion=0%  max_x_avg=258
  [eval @ 265,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 270,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 275,000] reward= -197.00± 0.00  completion=0%  max_x_avg=258
  [eval @ 280,000] reward= -197.00± 0.00  completion=0%  max_x_avg=258
  [eval @ 285,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 290,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 295,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 300,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 305,000] reward=  +47.00± 0.00  completion=0%  max_x_avg=112
  [eval @ 310,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 315,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 320,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 325,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 330,000] reward= +120.00± 0.00  completion=0%  max_x_avg=180
  [eval @ 335,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 340,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 345,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 350,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 355,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 360,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 365,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 370,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 375,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 380,000] reward= -197.00± 0.00  completion=0%  max_x_avg=259
  [eval @ 385,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 390,000] reward= -197.00± 0.00  completion=0%  max_x_avg=259
  [eval @ 395,000] reward= -197.00± 0.00  completion=0%  max_x_avg=259
  [eval @ 400,000] reward= +196.00± 0.00  completion=0%  max_x_avg=259
  [eval @ 405,000] reward= -197.00± 0.00  completion=0%  max_x_avg=259
  [eval @ 410,000] reward= -197.00± 0.00  completion=0%  max_x_avg=259
  [eval @ 415,000] reward= +137.00± 0.00  completion=0%  max_x_avg=198
  [eval @ 420,000] reward= -197.00± 0.00  completion=0%  max_x_avg=259
  [eval @ 425,000] reward= -197.00± 0.00  completion=0%  max_x_avg=259
  [eval @ 430,000] reward= -197.00± 0.00  completion=0%  max_x_avg=259
  [eval @ 435,000] reward= -197.00± 0.00  completion=0%  max_x_avg=259
  [eval @ 440,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 445,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 450,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 455,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 460,000] reward= +122.00± 0.00  completion=0%  max_x_avg=182
  [eval @ 465,000] reward=  -30.00± 0.00  completion=0%  max_x_avg=40
  [eval @ 470,000] reward=  +98.00± 0.00  completion=0%  max_x_avg=159
  [eval @ 475,000] reward= +135.00± 0.00  completion=0%  max_x_avg=195
  [eval @ 480,000] reward= +136.00± 0.00  completion=0%  max_x_avg=196
  [eval @ 485,000] reward= +130.00± 0.00  completion=0%  max_x_avg=189
  [eval @ 490,000] reward= +132.00± 0.00  completion=0%  max_x_avg=193
  [eval @ 495,000] reward= +133.00± 0.00  completion=0%  max_x_avg=193
  [eval @ 500,000] reward= +136.00± 0.00  completion=0%  max_x_avg=196
 100% ━━━━━━━━━━━━━━━━━━━━━━━━ 500,736/500,000  [ 0:42:23 < 0:00:00 , 325 it/s ]
✓ [PPO_stage1-2_seed2024] concluído em 42.4 min — modelo: /home/murilo/Documents/academico/unesp_cc/repos/unesp-paper-deep-reinforcement-learning-platform-2d-games/mario_drl_results/models/PPO_stage1-2_seed2024.zip

======================================================================
[7/12] PPO | stage 4-1 | seed 42
======================================================================

► [PPO_stage4-1_seed42] treinando (500,000 timesteps restantes, n_envs=8)
  [eval @   5,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
  [eval @  10,000] reward= -415.00± 0.00  completion=0%  max_x_avg=40
